id,time,light,sound
494,12-5-17:25:21:5,39,40
495,12-5-17:25:21:6,39,33
496,12-5-17:25:21:7,37,57
497,12-5-17:25:21:8,37,34
498,12-5-17:25:21:9,35,26
489,12-5-17:25:21:10,39,49
500,12-5-17:25:22:1,37,32
501,12-5-17:25:22:2,37,34
502,12-5-17:25:22:3,37,54
503,12-5-17:25:22:4,36,26
504,12-5-17:25:22:5,36,28
505,12-5-17:25:22:6,35,37
506,12-5-17:25:22:7,35,27
507,12-5-17:25:22:8,35,25
508,12-5-17:25:22:9,35,30
499,12-5-17:25:22:10,37,36
510,12-5-17:25:23:1,32,29
511,12-5-17:25:23:2,32,23
512,12-5-17:25:23:3,33,32
513,12-5-17:25:23:4,34,26
514,12-5-17:25:23:5,33,16
515,12-5-17:25:23:6,35,21
516,12-5-17:25:23:7,36,17
517,12-5-17:25:23:8,36,17
518,12-5-17:25:23:9,37,24
509,12-5-17:25:23:10,34,25
520,12-5-17:25:24:1,35,19
521,12-5-17:25:24:2,37,23
522,12-5-17:25:24:3,36,17
523,12-5-17:25:24:4,34,19
524,12-5-17:25:24:5,34,28
525,12-5-17:25:24:6,35,32
526,12-5-17:25:24:7,34,29
527,12-5-17:25:24:8,34,24
528,12-5-17:25:24:9,34,17
519,12-5-17:25:24:10,37,29
530,12-5-17:25:25:1,33,16
531,12-5-17:25:25:2,35,25
532,12-5-17:25:25:3,34,18
533,12-5-17:25:25:4,35,28
534,12-5-17:25:25:5,33,19
535,12-5-17:25:25:6,32,19
536,12-5-17:25:25:7,32,21
537,12-5-17:25:25:8,31,30
538,12-5-17:25:25:9,31,31
529,12-5-17:25:25:10,33,18
540,12-5-17:25:26:1,31,26
541,12-5-17:25:26:2,32,36
542,12-5-17:25:26:3,33,38
543,12-5-17:25:26:4,34,25
544,12-5-17:25:26:5,35,23
545,12-5-17:25:26:6,35,28
546,12-5-17:25:26:7,35,23
547,12-5-17:25:26:8,36,32
548,12-5-17:25:26:9,36,35
539,12-5-17:25:26:10,33,23
550,12-5-17:25:27:1,35,32
551,12-5-17:25:27:2,36,37
552,12-5-17:25:27:3,35,37
553,12-5-17:25:27:4,34,44
554,12-5-17:25:27:5,32,32
555,12-5-17:25:27:6,31,33
556,12-5-17:25:27:7,31,28
557,12-5-17:25:27:8,30,36
558,12-5-17:25:27:9,29,44
549,12-5-17:25:27:10,36,32
560,12-5-17:25:28:1,28,25
561,12-5-17:25:28:2,29,32
562,12-5-17:25:28:3,29,27
563,12-5-17:25:28:4,28,27
564,12-5-17:25:28:5,29,29
565,12-5-17:25:28:6,29,19
566,12-5-17:25:28:7,29,22
567,12-5-17:25:28:8,30,21
568,12-5-17:25:28:9,29,35
559,12-5-17:25:28:10,29,41
570,12-5-17:25:29:1,30,30
571,12-5-17:25:29:2,30,32
572,12-5-17:25:29:3,28,22
573,12-5-17:25:29:4,29,34
574,12-5-17:25:29:5,29,26
575,12-5-17:25:29:6,28,22
576,12-5-17:25:29:7,27,27
577,12-5-17:25:29:8,27,19
578,12-5-17:25:29:9,28,20
569,12-5-17:25:29:10,30,27
580,12-5-17:25:30:1,28,32
581,12-5-17:25:30:2,28,24
582,12-5-17:25:30:3,28,25
583,12-5-17:25:30:4,29,30
584,12-5-17:25:30:5,29,27
585,12-5-17:25:30:6,29,35
586,12-5-17:25:30:7,29,28
587,12-5-17:25:30:8,29,28
588,12-5-17:25:30:9,29,34
579,12-5-17:25:30:10,29,23
590,12-5-17:25:31:1,28,24
591,12-5-17:25:31:2,29,22
592,12-5-17:25:31:3,29,16
593,12-5-17:25:31:4,30,33
594,12-5-17:25:31:5,29,30
595,12-5-17:25:31:6,30,23
596,12-5-17:25:31:7,30,21
597,12-5-17:25:31:8,28,16
598,12-5-17:25:31:9,28,13
589,12-5-17:25:31:10,30,31
600,12-5-17:25:32:1,28,17
601,12-5-17:25:32:2,28,16
602,12-5-17:25:32:3,28,12
603,12-5-17:25:32:4,28,16
604,12-5-17:25:32:5,28,15
605,12-5-17:25:32:6,28,13
606,12-5-17:25:32:7,28,16
607,12-5-17:25:32:8,28,14
608,12-5-17:25:32:9,28,15
599,12-5-17:25:32:10,27,16
610,12-5-17:25:33:1,27,14
611,12-5-17:25:33:2,27,19
612,12-5-17:25:33:3,27,13
613,12-5-17:25:33:4,28,14
614,12-5-17:25:33:5,28,15
615,12-5-17:25:33:6,27,17
616,12-5-17:25:33:7,27,26
617,12-5-17:25:33:8,28,16
618,12-5-17:25:33:9,28,24
609,12-5-17:25:33:10,27,18
620,12-5-17:25:34:1,28,21
621,12-5-17:25:34:2,27,25
622,12-5-17:25:34:3,28,31
623,12-5-17:25:34:4,28,34
624,12-5-17:25:34:5,28,27
625,12-5-17:25:34:6,28,24
626,12-5-17:25:34:7,27,25
627,12-5-17:25:34:8,28,49
628,12-5-17:25:34:9,28,41
619,12-5-17:25:34:10,28,30
630,12-5-17:25:35:1,29,29
631,12-5-17:25:35:2,29,53
632,12-5-17:25:35:3,28,33
633,12-5-17:25:35:4,28,30
634,12-5-17:25:35:5,29,26
635,12-5-17:25:35:6,27,21
636,12-5-17:25:35:7,28,18
637,12-5-17:25:35:8,29,30
638,12-5-17:25:35:9,29,29
629,12-5-17:25:35:10,29,37
640,12-5-17:25:36:1,28,23
641,12-5-17:25:36:2,27,15
642,12-5-17:25:36:3,28,17
643,12-5-17:25:36:4,28,21
644,12-5-17:25:36:5,27,17
645,12-5-17:25:36:6,27,18
646,12-5-17:25:36:7,27,19
647,12-5-17:25:36:8,28,22
648,12-5-17:25:36:9,27,18
639,12-5-17:25:36:10,28,20
650,12-5-17:25:37:1,27,16
651,12-5-17:25:37:2,26,26
652,12-5-17:25:37:3,28,22
653,12-5-17:25:37:4,28,19
654,12-5-17:25:37:5,26,17
655,12-5-17:25:37:6,28,31
656,12-5-17:25:37:7,27,28
657,12-5-17:25:37:8,27,24
658,12-5-17:25:37:9,27,22
649,12-5-17:25:37:10,28,25
660,12-5-17:25:38:1,28,23
661,12-5-17:25:38:2,27,27
662,12-5-17:25:38:3,28,26
663,12-5-17:25:38:4,28,35
664,12-5-17:25:38:5,28,35
665,12-5-17:25:38:6,28,30
666,12-5-17:25:38:7,27,20
667,12-5-17:25:38:8,26,25
668,12-5-17:25:38:9,27,26
659,12-5-17:25:38:10,27,26
670,12-5-17:25:39:1,27,16
671,12-5-17:25:39:2,28,15
672,12-5-17:25:39:3,27,19
673,12-5-17:25:39:4,28,31
674,12-5-17:25:39:5,29,25
675,12-5-17:25:39:6,27,18
676,12-5-17:25:39:7,27,21
677,12-5-17:25:39:8,27,26
678,12-5-17:25:39:9,27,17
669,12-5-17:25:39:10,27,26
680,12-5-17:25:40:1,27,20
681,12-5-17:25:40:2,28,15
682,12-5-17:25:40:3,27,21
683,12-5-17:25:40:4,28,25
684,12-5-17:25:40:5,27,17
685,12-5-17:25:40:6,27,19
686,12-5-17:25:40:7,28,31
687,12-5-17:25:40:8,27,17
688,12-5-17:25:40:9,28,28
679,12-5-17:25:40:10,27,25
690,12-5-17:25:41:1,28,32
691,12-5-17:25:41:2,27,28
692,12-5-17:25:41:3,29,79
693,12-5-17:25:41:4,30,30
694,12-5-17:25:41:5,30,20
695,12-5-17:25:41:6,30,15
696,12-5-17:25:41:7,31,21
697,12-5-17:25:41:8,31,16
698,12-5-17:25:41:9,31,17
689,12-5-17:25:41:10,27,22
700,12-5-17:25:42:1,33,13
701,12-5-17:25:42:2,33,20
702,12-5-17:25:42:3,33,17
703,12-5-17:25:42:4,33,16
704,12-5-17:25:42:5,33,18
705,12-5-17:25:42:6,34,28
706,12-5-17:25:42:7,33,22
707,12-5-17:25:42:8,32,19
708,12-5-17:25:42:9,32,15
699,12-5-17:25:42:10,32,19
710,12-5-17:25:43:1,32,16
711,12-5-17:25:43:2,33,19
712,12-5-17:25:43:3,33,25
713,12-5-17:25:43:4,33,16
714,12-5-17:25:43:5,34,25
715,12-5-17:25:43:6,34,19
716,12-5-17:25:43:7,32,20
717,12-5-17:25:43:8,33,15
718,12-5-17:25:43:9,34,17
709,12-5-17:25:43:10,32,17
720,12-5-17:25:44:1,33,25
721,12-5-17:25:44:2,33,21
722,12-5-17:25:44:3,33,23
723,12-5-17:25:44:4,33,19
724,12-5-17:25:44:5,35,31
725,12-5-17:25:44:6,34,22
726,12-5-17:25:44:7,33,19
727,12-5-17:25:44:8,34,23
728,12-5-17:25:44:9,34,26
719,12-5-17:25:44:10,33,27
730,12-5-17:25:45:1,35,20
731,12-5-17:25:45:2,34,18
732,12-5-17:25:45:3,35,21
733,12-5-17:25:45:4,35,27
734,12-5-17:25:45:5,35,22
735,12-5-17:25:45:6,35,23
736,12-5-17:25:45:7,35,30
737,12-5-17:25:45:8,36,16
738,12-5-17:25:45:9,35,28
729,12-5-17:25:45:10,33,20
740,12-5-17:25:46:1,35,17
741,12-5-17:25:46:2,36,14
742,12-5-17:25:46:3,36,12
743,12-5-17:25:46:4,36,17
744,12-5-17:25:46:5,36,19
745,12-5-17:25:46:6,36,18
746,12-5-17:25:46:7,35,17
747,12-5-17:25:46:8,36,14
748,12-5-17:25:46:9,35,18
739,12-5-17:25:46:10,35,15
750,12-5-17:25:47:1,35,19
751,12-5-17:25:47:2,36,15
752,12-5-17:25:47:3,36,19
753,12-5-17:25:47:4,35,22
754,12-5-17:25:47:5,35,17
755,12-5-17:25:47:6,35,18
756,12-5-17:25:47:7,35,15
757,12-5-17:25:47:8,35,24
758,12-5-17:25:47:9,35,16
749,12-5-17:25:47:10,36,17
760,12-5-17:25:48:1,35,25
761,12-5-17:25:48:2,34,21
762,12-5-17:25:48:3,34,20
763,12-5-17:25:48:4,35,24
764,12-5-17:25:48:5,35,27
765,12-5-17:25:48:6,35,27
766,12-5-17:25:48:7,36,29
767,12-5-17:25:48:8,36,23
768,12-5-17:25:48:9,36,45
759,12-5-17:25:48:10,36,25
770,12-5-17:25:49:1,38,43
771,12-5-17:25:49:2,38,29
772,12-5-17:25:49:3,38,25
773,12-5-17:25:49:4,38,31
774,12-5-17:25:49:5,38,29
775,12-5-17:25:49:6,39,31
776,12-5-17:25:49:7,38,29
777,12-5-17:25:49:8,37,39
778,12-5-17:25:49:9,38,28
769,12-5-17:25:49:10,37,26
